CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,AverageMonthlyCharges,CustomerLifetimeValue
Cust_0215,46,Male,Month-to-month,51.48684991081176,669.33,No,No,13,No,Electronic check,No,51.48684991081176,669.33
Cust_0216,59,Female,Two year,51.64586951790537,1859.25,No,No,36,No,Credit card (automatic),No,51.64586951790537,1859.25
Cust_0217,40,Male,Month-to-month,40.85033655097579,2614.42,No,DSL,64,No,Bank transfer (automatic),Yes,40.85033655097579,2614.42
Cust_0218,47,Male,Two year,108.05626174925138,4430.31,Yes,DSL,41,Yes,Mailed check,No,108.05626174925138,4430.31
Cust_0219,44,Female,Month-to-month,50.48424258209728,2372.76,Yes,No,47,Yes,Electronic check,No,50.48424258209728,2372.76
Cust_0220,50,Female,Month-to-month,119.42409207493198,2627.33,Yes,DSL,22,No,Mailed check,Yes,119.42409207493198,2627.33
Cust_0221,77,Male,One year,55.9949370999481,783.93,Yes,DSL,14,No,Electronic check,No,55.9949370999481,783.93
Cust_0222,27,Female,Two year,32.472887290421205,324.73,No,No,10,Yes,Credit card (automatic),No,32.472887290421205,324.73
Cust_0223,58,Female,Two year,104.0322052327705,3225.0,Yes,No,31,Yes,Electronic check,Yes,104.0322052327705,3225.0
Cust_0224,30,Male,Two year,65.35686457674896,588.21,Yes,Fiber optic,9,No,Electronic check,No,65.35686457674896,588.21
Cust_0225,44,Male,One year,50.63930138505418,911.51,No,No,18,Yes,Bank transfer (automatic),No,50.63930138505418,911.51
Cust_0226,63,Male,Two year,40.46999676757764,607.05,Yes,Fiber optic,15,Yes,Mailed check,Yes,40.46999676757764,607.05
Cust_0227,50,Female,One year,48.65450919657172,2578.69,Yes,Fiber optic,53,No,Bank transfer (automatic),No,48.65450919657172,2578.69
Cust_0228,37,Female,Month-to-month,72.89590101698425,4592.44,Yes,No,63,Yes,Credit card (automatic),No,72.89590101698425,4592.44
Cust_0229,41,Female,Month-to-month,117.30169573595558,1290.32,Yes,DSL,11,No,Mailed check,No,117.30169573595558,1290.32
Cust_0230,58,Female,Two year,72.336295142348,1519.06,No,Fiber optic,21,Yes,Credit card (automatic),No,72.336295142348,1519.06
Cust_0231,41,Male,Month-to-month,54.32382208173394,380.27,Yes,Fiber optic,7,No,Electronic check,No,54.32382208173394,380.27
Cust_0232,52,Female,Month-to-month,110.06537075066069,2091.24,No,Fiber optic,19,No,Credit card (automatic),Yes,110.06537075066069,2091.24
Cust_0233,50,Male,Two year,39.99227303628424,719.86,No,DSL,18,Yes,Mailed check,No,39.99227303628424,719.86
Cust_0234,42,Female,Month-to-month,104.22526143026113,1146.48,Yes,DSL,11,Yes,Mailed check,No,104.22526143026113,1146.48
Cust_0235,75,Female,Two year,69.65300206452353,1253.75,Yes,Fiber optic,18,Yes,Mailed check,No,69.65300206452353,1253.75
Cust_0236,57,Male,Two year,58.77140015202738,822.8,No,DSL,14,No,Bank transfer (automatic),No,58.77140015202738,822.8
Cust_0237,25,Female,Month-to-month,259.172690354222,518.35,Yes,Fiber optic,2,Yes,Electronic check,No,259.172690354222,183.94
Cust_0238,52,Female,Month-to-month,66.24803734208928,1258.71,Yes,Fiber optic,19,No,Mailed check,No,66.24803734208928,1258.71
Cust_0239,42,Male,Month-to-month,59.77240233480945,358.63,Yes,DSL,6,No,Credit card (automatic),No,59.77240233480945,358.63
Cust_0240,60,Female,Month-to-month,70.46681846797244,4791.74,Yes,No,68,Yes,Credit card (automatic),No,70.46681846797244,4791.74
Cust_0241,40,Male,Month-to-month,90.97386056501485,2092.4,Yes,Fiber optic,23,No,Credit card (automatic),No,90.97386056501485,2092.4
Cust_0242,48,Male,One year,95.523858465295,1050.76,Yes,Fiber optic,11,No,Mailed check,No,95.523858465295,1050.76
Cust_0243,56,Male,Month-to-month,69.01289372801554,1587.3,No,Fiber optic,23,No,Mailed check,No,69.01289372801554,1587.3
Cust_0244,60,Male,One year,73.69455231040068,1179.11,Yes,Fiber optic,16,Yes,Credit card (automatic),No,73.69455231040068,1179.11
Cust_0245,35,Female,Two year,109.99330628229004,109.99,No,Fiber optic,1,Yes,Credit card (automatic),No,109.99330628229004,109.99
Cust_0246,45,Female,Month-to-month,40.19353832640995,2411.61,No,DSL,60,Yes,Electronic check,No,40.19353832640995,2411.61
Cust_0247,44,Female,Month-to-month,108.05915210908415,648.35,No,DSL,6,Yes,Mailed check,No,108.05915210908415,648.35
Cust_0248,42,Male,Month-to-month,78.9044841360278,1420.28,Yes,Fiber optic,18,Yes,Credit card (automatic),No,78.9044841360278,1420.28
Cust_0249,71,Female,Two year,56.29335736601452,2308.03,No,DSL,41,Yes,Mailed check,No,56.29335736601452,2308.03
Cust_0250,54,Female,One year,52.55350363313012,3363.42,No,No,64,Yes,Electronic check,No,52.55350363313012,3363.42
Cust_0251,34,Female,One year,74.63704035568057,1119.56,No,No,15,Yes,Bank transfer (automatic),Yes,74.63704035568057,1119.56
Cust_0252,61,Female,Month-to-month,51.09048367612269,255.45,Yes,DSL,5,No,Mailed check,No,51.09048367612269,255.45
Cust_0253,75,Male,Month-to-month,31.5846432865337,157.92,No,DSL,5,No,Mailed check,Yes,31.5846432865337,157.92
Cust_0254,62,Male,Month-to-month,33.52938716979656,771.18,No,Fiber optic,23,Yes,Electronic check,No,33.52938716979656,771.18
Cust_0255,31,Female,Month-to-month,41.76658660536661,167.07,Yes,Fiber optic,4,No,Mailed check,Yes,41.76658660536661,167.07
Cust_0256,44,Male,Two year,56.92238939912972,512.3,Yes,No,9,No,Credit card (automatic),No,56.92238939912972,512.3
Cust_0257,65,Female,Month-to-month,104.96011078766252,104.96,No,DSL,1,Yes,Electronic check,No,104.96011078766252,104.96
Cust_0258,41,Female,Two year,179.95337733437367,10257.34,No,DSL,57,Yes,Bank transfer (automatic),Yes,179.95337733437367,3858.31
Cust_0259,55,Female,Month-to-month,46.649875789443875,1446.15,Yes,No,31,Yes,Electronic check,No,46.649875789443875,1446.15
Cust_0260,59,Male,One year,87.146069707053,261.44,Yes,No,3,Yes,Credit card (automatic),No,87.146069707053,261.44
Cust_0261,38,Female,One year,86.58240051336068,1645.07,Yes,DSL,19,Yes,Mailed check,Yes,86.58240051336068,1645.07
Cust_0262,49,Male,Month-to-month,50.724309896303126,659.42,No,No,13,Yes,Electronic check,No,50.724309896303126,659.42
Cust_0263,18,Male,Month-to-month,55.4991558618904,887.99,Yes,DSL,16,Yes,Credit card (automatic),Yes,55.4991558618904,887.99
Cust_0264,37,Female,Two year,282.65451437038746,5935.74,No,No,21,No,Credit card (automatic),No,282.65451437038746,2223.9
Cust_0265,46,Male,Month-to-month,98.8549526562587,1087.4,No,No,11,Yes,Credit card (automatic),No,98.8549526562587,1087.4
Cust_0266,35,Male,Month-to-month,42.81664586586912,470.98,Yes,No,11,No,Electronic check,No,42.81664586586912,470.98
Cust_0267,69,Female,Month-to-month,65.48486260618147,851.3,No,Fiber optic,13,No,Electronic check,No,65.48486260618147,851.3
Cust_0268,32,Male,One year,69.54150784598559,208.62,No,Fiber optic,3,Yes,Electronic check,Yes,69.54150784598559,208.62
Cust_0269,44,Male,Two year,36.23724552539319,652.27,No,Fiber optic,18,Yes,Bank transfer (automatic),No,36.23724552539319,652.27
Cust_0270,51,Female,One year,55.43119170941783,1164.06,Yes,No,21,No,Credit card (automatic),Yes,55.43119170941783,1164.06
Cust_0271,67,Female,Two year,58.78864463691488,3997.63,Yes,Fiber optic,68,Yes,Electronic check,No,58.78864463691488,3997.63
Cust_0272,32,Male,One year,70.71173011089047,1626.37,No,No,23,No,Electronic check,No,70.71173011089047,1626.37
Cust_0273,63,Female,Month-to-month,68.91524565728413,4272.75,Yes,Fiber optic,62,No,Mailed check,No,68.91524565728413,4272.75
Cust_0274,50,Female,One year,52.83024384997124,1109.44,Yes,DSL,21,No,Mailed check,No,52.83024384997124,1109.44
Cust_0275,38,Male,One year,38.843526275357746,77.69,Yes,No,2,No,Electronic check,No,38.843526275357746,77.69
Cust_0276,55,Male,Two year,56.57654005201552,1414.41,Yes,Fiber optic,25,No,Electronic check,No,56.57654005201552,1414.41
Cust_0277,52,Female,Two year,52.798018809296806,527.98,Yes,Fiber optic,10,Yes,Bank transfer (automatic),No,52.798018809296806,527.98
Cust_0278,42,Male,One year,72.42680841297522,1158.83,Yes,No,16,No,Mailed check,Yes,72.42680841297522,1158.83
Cust_0279,50,Female,Two year,31.298474685035423,1690.12,Yes,No,54,No,Bank transfer (automatic),No,31.298474685035423,1690.12
Cust_0280,45,Female,Two year,72.7590031841392,945.87,No,No,13,Yes,Electronic check,No,72.7590031841392,945.87
Cust_0281,51,Male,Two year,61.83956940901184,1051.27,Yes,No,17,No,Bank transfer (automatic),No,61.83956940901184,1051.27
Cust_0282,57,Male,Two year,78.23121485209334,391.16,Yes,No,5,Yes,Credit card (automatic),Yes,78.23121485209334,391.16
Cust_0283,69,Female,Two year,67.74543970369835,4742.18,Yes,No,70,Yes,Bank transfer (automatic),No,67.74543970369835,4742.18
Cust_0284,35,Female,One year,60.98123711683909,609.81,Yes,No,10,No,Mailed check,No,60.98123711683909,609.81
Cust_0285,75,Female,Two year,65.61710399580873,524.94,No,DSL,8,Yes,Mailed check,Yes,65.61710399580873,524.94
Cust_0286,26,Female,Month-to-month,78.5878968502341,5265.39,Yes,Fiber optic,67,No,Mailed check,No,78.5878968502341,5265.39
Cust_0287,48,Male,One year,60.29488015083525,482.36,No,DSL,8,No,Mailed check,No,60.29488015083525,482.36
Cust_0288,57,Female,One year,51.722191527877435,1086.17,Yes,No,21,No,Electronic check,No,51.722191527877435,1086.17
Cust_0289,53,Male,One year,58.805263161549995,1999.38,Yes,DSL,34,No,Mailed check,No,58.805263161549995,1999.38
Cust_0290,42,Male,Two year,50.75774707236607,3299.25,Yes,No,65,No,Electronic check,No,50.75774707236607,3299.25
Cust_0291,47,Female,Month-to-month,51.059058097304344,2604.01,Yes,Fiber optic,51,Yes,Credit card (automatic),No,51.059058097304344,2604.01
Cust_0292,44,Male,Two year,33.01100414070502,1650.55,No,Fiber optic,50,Yes,Mailed check,No,33.01100414070502,1650.55
Cust_0293,42,Male,One year,109.00920158783211,6976.59,Yes,Fiber optic,64,No,Credit card (automatic),No,109.00920158783211,6976.59
Cust_0294,60,Female,One year,65.93426679222307,3032.98,Yes,DSL,46,No,Credit card (automatic),No,65.93426679222307,3032.98
Cust_0295,54,Male,One year,46.21101029000094,878.01,No,Fiber optic,19,No,Electronic check,No,46.21101029000094,878.01
Cust_0296,41,Male,One year,69.60722381731304,3271.54,No,No,47,No,Bank transfer (automatic),Yes,69.60722381731304,3271.54
Cust_0297,60,Female,Two year,42.33870328943946,423.39,No,Fiber optic,10,Yes,Mailed check,No,42.33870328943946,423.39
Cust_0298,53,Female,Month-to-month,49.018150805853736,147.05,No,DSL,3,No,Mailed check,No,49.018150805853736,147.05
Cust_0299,59,Female,Month-to-month,233.91680009032973,1403.5,No,Fiber optic,6,No,Bank transfer (automatic),No,233.91680009032973,540.77
Cust_0300,57,Female,One year,45.58238124706826,2096.79,No,Fiber optic,46,Yes,Mailed check,No,45.58238124706826,2096.79
Cust_0301,40,Female,Month-to-month,112.02189592660103,448.09,Yes,DSL,4,Yes,Electronic check,No,112.02189592660103,448.09
Cust_0302,43,Female,One year,78.22647224909107,1251.62,Yes,DSL,16,Yes,Bank transfer (automatic),No,78.22647224909107,1251.62
Cust_0303,58,Female,One year,102.35595234996381,102.36,Yes,DSL,1,Yes,Mailed check,No,102.35595234996381,102.36
Cust_0304,57,Male,Month-to-month,39.60655204846641,1861.51,No,No,47,Yes,Mailed check,No,39.60655204846641,1861.51
Cust_0305,49,Male,One year,72.98450820197151,1021.78,Yes,Fiber optic,14,No,Electronic check,No,72.98450820197151,1021.78
Cust_0306,51,Female,Month-to-month,97.32507034839728,2043.83,No,No,21,No,Mailed check,No,97.32507034839728,2043.83
Cust_0307,65,Male,One year,56.515388992117394,1186.82,Yes,No,21,No,Electronic check,No,56.515388992117394,1186.82
Cust_0308,42,Male,Month-to-month,70.2449696532695,772.69,Yes,DSL,11,No,Credit card (automatic),No,70.2449696532695,772.69
Cust_0309,56,Female,One year,108.22232544099704,649.33,Yes,No,6,Yes,Mailed check,No,108.22232544099704,649.33
Cust_0310,47,Male,Month-to-month,111.17007439112864,5669.67,Yes,Fiber optic,51,Yes,Bank transfer (automatic),No,111.17007439112864,5669.67
Cust_0311,47,Female,One year,41.751820534539874,960.29,Yes,DSL,23,Yes,Electronic check,Yes,41.751820534539874,960.29
Cust_0312,63,Male,One year,53.939398159394784,3613.94,No,No,67,Yes,Electronic check,No,53.939398159394784,3613.94
Cust_0313,59,Female,One year,79.58836378911724,4934.48,No,Fiber optic,62,Yes,Mailed check,No,79.58836378911724,4934.48
Cust_0314,59,Male,Month-to-month,54.262529095320986,1899.19,Yes,Fiber optic,35,No,Electronic check,No,54.262529095320986,1899.19
Cust_0315,65,Male,Two year,92.91798664117596,1486.69,No,Fiber optic,16,No,Credit card (automatic),Yes,92.91798664117596,1486.69
Cust_0316,50,Male,One year,75.94010097989639,1366.92,Yes,No,18,No,Electronic check,Yes,75.94010097989639,1366.92
Cust_0317,58,Female,One year,108.5164819145674,6945.05,Yes,DSL,64,Yes,Credit card (automatic),No,108.5164819145674,6945.05
Cust_0318,46,Male,Month-to-month,37.73591266658076,792.45,Yes,DSL,21,No,Bank transfer (automatic),No,37.73591266658076,792.45
Cust_0319,53,Male,One year,114.53987966236868,458.16,No,Fiber optic,4,No,Electronic check,No,114.53987966236868,458.16
Cust_0320,48,Female,One year,85.37220694380827,1365.96,Yes,DSL,16,No,Bank transfer (automatic),No,85.37220694380827,1365.96
Cust_0321,51,Female,One year,54.73608719563633,54.74,No,DSL,1,Yes,Credit card (automatic),No,54.73608719563633,54.74
Cust_0322,57,Male,One year,53.09112049158149,902.55,No,DSL,17,Yes,Electronic check,No,53.09112049158149,902.55
Cust_0323,40,Male,Two year,51.65132350820563,1549.54,Yes,DSL,30,Yes,Credit card (automatic),No,51.65132350820563,1549.54
Cust_0324,75,Male,Two year,88.21382321992292,3087.48,No,No,35,No,Credit card (automatic),No,88.21382321992292,3087.48
Cust_0325,37,Male,One year,47.324379969840706,425.92,Yes,DSL,9,No,Bank transfer (automatic),No,47.324379969840706,425.92
Cust_0326,35,Female,One year,97.30359691853292,194.61,Yes,DSL,2,Yes,Bank transfer (automatic),No,97.30359691853292,194.61
Cust_0327,63,Male,One year,95.36091459032906,1621.14,No,No,17,No,Bank transfer (automatic),No,95.36091459032906,1621.14
Cust_0328,59,Male,Two year,101.29368253066147,1012.94,No,DSL,10,No,Credit card (automatic),No,101.29368253066147,1012.94
Cust_0329,57,Female,Two year,109.42863131282107,5362.0,Yes,DSL,49,No,Credit card (automatic),Yes,109.42863131282107,5362.0
Cust_0330,57,Male,Month-to-month,70.83715062625511,1062.56,No,DSL,15,No,Bank transfer (automatic),No,70.83715062625511,1062.56
Cust_0331,49,Male,Month-to-month,79.0195449018485,632.16,Yes,Fiber optic,8,Yes,Credit card (automatic),No,79.0195449018485,632.16
Cust_0332,39,Male,One year,74.37326518398169,2603.06,Yes,No,35,No,Bank transfer (automatic),No,74.37326518398169,2603.06
Cust_0333,50,Female,One year,75.98259252663307,4938.87,No,DSL,65,Yes,Mailed check,No,75.98259252663307,4938.87
Cust_0334,41,Female,Two year,47.903346828250605,766.45,Yes,No,16,Yes,Electronic check,No,47.903346828250605,766.45
Cust_0335,61,Male,One year,102.4778644103038,1742.12,No,No,17,No,Mailed check,No,102.4778644103038,1742.12
Cust_0336,48,Male,One year,90.35504039764169,2078.17,Yes,DSL,23,Yes,Credit card (automatic),No,90.35504039764169,2078.17
Cust_0337,40,Female,Two year,61.83956940901184,865.75,Yes,No,14,Yes,Electronic check,No,61.83956940901184,865.75
Cust_0338,46,Male,Two year,54.99432532159706,219.98,Yes,Fiber optic,4,No,Credit card (automatic),No,54.99432532159706,219.98
Cust_0339,54,Male,Two year,33.910476199874516,542.57,Yes,No,16,Yes,Credit card (automatic),No,33.910476199874516,542.57
Cust_0340,43,Female,Two year,45.51911448591033,500.71,No,DSL,11,No,Electronic check,Yes,45.51911448591033,500.71
Cust_0341,40,Female,Month-to-month,93.57689654127203,4023.81,Yes,DSL,43,No,Credit card (automatic),No,93.57689654127203,4023.81
Cust_0342,52,Female,Two year,61.1779362832592,978.85,Yes,Fiber optic,16,No,Credit card (automatic),No,61.1779362832592,978.85
Cust_0343,52,Male,Two year,52.87655428334121,951.78,No,DSL,18,No,Credit card (automatic),Yes,52.87655428334121,951.78
Cust_0344,43,Male,One year,83.69762565662093,1590.25,Yes,Fiber optic,19,No,Bank transfer (automatic),No,83.69762565662093,1590.25
Cust_0345,44,Male,One year,54.760443790853934,930.93,No,No,17,Yes,Credit card (automatic),No,54.760443790853934,930.93
Cust_0346,52,Male,One year,67.92977670374427,1018.95,Yes,No,15,Yes,Electronic check,No,67.92977670374427,1018.95
Cust_0347,32,Female,Month-to-month,53.940505057517285,1024.87,No,No,19,Yes,Mailed check,No,53.940505057517285,1024.87
Cust_0348,33,Male,Two year,111.17007439112864,2223.4,Yes,DSL,20,Yes,Electronic check,No,111.17007439112864,2223.4
Cust_0349,41,Male,Two year,30.599780586515763,336.6,No,DSL,11,No,Electronic check,No,30.599780586515763,336.6
Cust_0350,47,Female,Month-to-month,37.37787313158178,672.8,Yes,Fiber optic,18,Yes,Mailed check,No,37.37787313158178,672.8
Cust_0351,53,Female,Two year,47.975987572437226,767.62,No,No,16,Yes,Credit card (automatic),No,47.975987572437226,767.62
Cust_0352,67,Male,One year,91.4693512554914,1829.39,No,Fiber optic,20,No,Mailed check,No,91.4693512554914,1829.39
Cust_0353,60,Female,Month-to-month,107.47786474703673,429.91,Yes,Fiber optic,4,No,Mailed check,No,107.47786474703673,429.91
Cust_0354,48,Female,Two year,79.29303482963205,1744.45,No,DSL,22,Yes,Bank transfer (automatic),No,79.29303482963205,1744.45
Cust_0355,49,Male,Month-to-month,43.25167473650788,778.53,Yes,No,18,No,Bank transfer (automatic),No,43.25167473650788,778.53
Cust_0356,37,Male,Month-to-month,55.09051064183802,1377.26,Yes,Fiber optic,25,No,Electronic check,No,55.09051064183802,1377.26
Cust_0357,49,Male,Two year,65.09370326701821,911.31,No,No,14,Yes,Electronic check,Yes,65.09370326701821,911.31
Cust_0358,46,Male,One year,58.90556485067305,2532.94,Yes,DSL,43,Yes,Bank transfer (automatic),No,58.90556485067305,2532.94
Cust_0359,53,Female,Two year,67.05652536924195,4559.84,Yes,No,68,Yes,Mailed check,No,67.05652536924195,4559.84
Cust_0360,40,Female,Two year,206.62089851581763,4752.28,No,Fiber optic,23,No,Mailed check,No,206.62089851581763,1619.97
Cust_0361,56,Male,One year,31.46258631858307,566.33,Yes,Fiber optic,18,Yes,Mailed check,No,31.46258631858307,566.33
Cust_0362,68,Male,Two year,55.44237707285092,887.08,No,No,16,Yes,Credit card (automatic),Yes,55.44237707285092,887.08
Cust_0363,48,Female,Two year,53.22713517535145,3033.95,No,No,57,Yes,Bank transfer (automatic),Yes,53.22713517535145,3033.95
Cust_0364,54,Male,Two year,64.43222507444806,257.73,No,No,4,Yes,Credit card (automatic),No,64.43222507444806,257.73
Cust_0365,58,Male,Month-to-month,88.48530370611826,530.91,No,Fiber optic,6,Yes,Mailed check,No,88.48530370611826,530.91
Cust_0366,45,Male,Month-to-month,58.25357182528701,932.06,Yes,Fiber optic,16,Yes,Credit card (automatic),No,58.25357182528701,932.06
Cust_0367,52,Male,Month-to-month,54.63454361718709,764.88,Yes,Fiber optic,14,Yes,Electronic check,No,54.63454361718709,764.88
Cust_0368,50,Female,Two year,39.80930164625651,1910.85,No,No,48,Yes,Bank transfer (automatic),Yes,39.80930164625651,1910.85
Cust_0369,51,Male,One year,52.75243508700452,1899.09,No,Fiber optic,36,No,Mailed check,No,52.75243508700452,1899.09
Cust_0370,40,Female,Month-to-month,52.47470529602566,367.32,No,No,7,No,Electronic check,No,52.47470529602566,367.32
Cust_0371,50,Male,One year,30.606943851153368,1377.31,No,Fiber optic,45,No,Credit card (automatic),No,30.606943851153368,1377.31
Cust_0372,55,Male,Two year,105.09784761403604,840.78,No,Fiber optic,8,No,Electronic check,Yes,105.09784761403604,840.78
Cust_0373,67,Female,Month-to-month,75.24185936463465,1730.56,Yes,No,23,No,Mailed check,No,75.24185936463465,1730.56
Cust_0374,61,Male,Two year,50.99170878566838,407.93,Yes,DSL,8,Yes,Bank transfer (automatic),No,50.99170878566838,407.93
